Read file in one pass,File size is 256Kb
Read entry,009F4FFC
Read exit,00A00CE8
Read entry,00A00DA3
Read exit,00A0DB53
Read entry,00A0DC0E
Read exit,00A19B84
Read entry,00A19C3F
Read exit,00A25B77
Read entry,00A25C32
Read exit,00A32A38
Read entry,00A32AF3
Read exit,00A3EA4D
Read entry,00A3EB08
Read exit,00A4F1BF
Read entry,00A4F27A
Read exit,00A5B202
Read entry,00A5B2BD
Read exit,00A67241
Read entry,00A672FC
Read exit,00A73E82
Read entry,00A73F3D
Read exit,00A7FEAF
Read entry,00A7FF6A
Read exit,00A8BEA2
Read entry,00A8BF5D
Read exit,00A98D5D
Read entry,00A98E18
Read exit,00AA4D82
Read entry,00AA4E3D
Read exit,00AB0D75
Read entry,00AB0E30
Read exit,00ABDC3B
Read entry,00ABDCF6
Read exit,00AC9C30
Read entry,00AC9CEB
Read exit,00AE1DF3
Read entry,00AE1EAE
Read exit,00AEDCB2
Read entry,00AEDD6D
Read exit,00AF9D70
Read entry,00AF9E2B
Read exit,00B06C4F
Read entry,00B06D0A
Read exit,00B12C9E
Read entry,00B12D59
Read exit,00B1ECDB
Read entry,00B1ED96
Read exit,00B2BDEF
Read entry,00B2BEAA
Read exit,00B37B60
Read entry,00B37C1B
Read exit,00B43974
Read entry,00B43A2F
Read exit,00B5083E
Read entry,00B508F9
Read exit,00B5C86C
Read entry,00B5C927
Read exit,00B6CFDE
Read entry,00B6D099
Read exit,00B78FC9
Read entry,00B79084
Read exit,00B84FF9
Read entry,00B850B4
Read exit,00B91C41
Read entry,00B91CFC
Read exit,00B9DEEB
Read entry,00B9DFA6
Read exit,00BA9F35
Read entry,00BA9FF0
Read exit,00BB6B61
Read entry,00BB6C1C
Read exit,00BC2B6D
Read entry,00BC2C28
Read exit,00BCEBC8
Read entry,00BCEC83
Read exit,00BDBA24
Read entry,00BDBADF
Read exit,00BE7A30
Read entry,00BE7AEB
Read exit,00BFFFF9
Read entry,00C000B4
Read exit,00C0C01D
Read entry,00C0C0D8
Read exit,00C18040
Read entry,00C180FB
Read exit,00C24EB9
Read entry,00C24F74
Read exit,00C30F26
Read entry,00C30FE1
Read exit,00C3CD0D
Read entry,00C3CDC8
Read exit,00C49DDF
Read entry,00C49E9A
Read exit,00C55BA2
Read entry,00C55C5D
Read exit,00C61914
Read entry,00C619CF
Read exit,00C6E7BC
Read entry,00C6E877
Read exit,00C7A5D7
Read entry,00C7A692
Read exit,00C8AE87
Read entry,00C8AF42
Read exit,00C96EF5
Read entry,00C96FB0
Read exit,00CA2F86
Read entry,00CA3041
Read exit,00CAFC9D
Read entry,00CAFD58
Read exit,00CBBCE0
Read entry,00CBBD9B
Read exit,00CC7CC8
Read entry,00CC7D83
Read exit,00CD48EC
Read entry,00CD49A7
Read exit,00CE090D
Read entry,00CE09C8
Read exit,00CEC90E
Read entry,00CEC9C9
Read exit,00CF97D2
Read entry,00CF988D
Read exit,00D057ED
Read entry,00D058A8
Read exit,00D1DDC8
Read entry,00D1DE83
Read exit,00D29DE9
Read entry,00D29EA4
Read exit,00D35DD8
Read entry,00D35E93
Read exit,00D42C82
Read entry,00D42D3D
Read exit,00D4EC95
Read entry,00D4ED50
Read exit,00D5ACD6
Read entry,00D5AD91
Read exit,00D67BA1
Read entry,00D67C5C
Read exit,00D73B9C
Read entry,00D73C57
Read exit,00D7FBE1
Read entry,00D7FC9C
Read exit,00D8CCFF
Read entry,00D8CDBA
Read exit,00D98CEC
Read entry,00D98DA7
Read exit,00DA94AC
Read entry,00DA9567
Read exit,00DB54A9
Read entry,00DB5564
Read exit,00DDAFE6
Read entry,00DDB0A1
Read exit,00DE6EBC
Read entry,00DE6F77
Read exit,00DF3B70
Read entry,00DF3C2B
Read exit,00DFFB6C
Read entry,00DFFC27
Read exit,00E0BE9F
Read entry,00E0BF5A
Read exit,00E18A97
Read entry,00E18B52
Read exit,00E24AAA
Read entry,00E24B65
Read exit,00E3D0B3
Read entry,00E3D16E
Read exit,00E49104
Read entry,00E491BF
Read exit,00E55154
Read entry,00E5520F
Read exit,00E62003
Read entry,00E620BE
Read exit,00E6DFFA
Read entry,00E6E0B5
Read exit,00E7A01F
Read entry,00E7A0DA
Read exit,00E86E9C
Read entry,00E86F57
Read exit,00E92EE5
Read entry,00E92FA0
Read exit,00E9EF3C
Read entry,00E9EFF7
Read exit,00EABDCD
Read entry,00EABE88
Read exit,00EB7B83
Read entry,00EB7C3E
Read exit,00EC8077
Read entry,00EC8132
Read exit,00ED3E25
Read entry,00ED3EE0
Read exit,00EDFBDF
Read entry,00EDFC9A
Read exit,00EECA58
Read entry,00EECB13
Read exit,00EF8A7C
Read entry,00EF8B37
Read exit,00F04A8C
Read entry,00F04B47
Read exit,00F1190B
Read entry,00F119C6
Read exit,00F1D952
Read entry,00F1DA0D
Read exit,00F29991
Read entry,00F29A4C
Read exit,00F36385
Read entry,00F36440
Read exit,00F42616
Read entry,00F426D1
Read exit,00F5ABED
Read entry,00F5ACA8
Read exit,00F66C0F
Read entry,00F66CCA
Read exit,00F72E75
Read entry,00F72F30
Read exit,00F7F8B1
Read entry,00F7F96C
Read exit,00F8BA3F
Read entry,00F8BAFA
Read exit,00F97A4F
Read entry,00F97B0A
Read exit,00FA49B2
Read entry,00FA4A6D
Read exit,00FB0841
Read entry,00FB08FC
Read exit,00FBC82D
Read entry,00FBC8E8
Read exit,00FC96E6
Read entry,00FC97A1
Read exit,00FD56DE
Read entry,00FD5799
Read exit,00FE5E9A
Read entry,00FE5F55
Read exit,00FF1C16
Read entry,00FF1CD1
Read exit,00FFDBF7
Read entry,00FFDCB2
Read exit,0100AD2D
Read entry,0100ADE8
Read exit,01016D28
Read entry,01016DE3
Read exit,01022D03
Read entry,01022DBE
Read exit,0102FBF0
Read entry,0102FCAB
Read exit,0103BBF5
Read entry,0103BCB0
Read exit,01047C03
Read entry,01047CBE
Read exit,0105487D
Read entry,01054938
Read exit,0106089F
Read entry,0106095A
Read exit,01078CE7
Read entry,01078DA2
Read exit,01084CE5
Read entry,01084DA0
Read exit,01090D17
Read entry,01090DD2
Read exit,0109D938
Read entry,0109D9F3
Read exit,010A9948
Read entry,010A9A03
Read exit,010B5986
Read entry,010B5A41
Read exit,010C280F
Read entry,010C28CA
Read exit,010CE830
Read entry,010CE8EB
Read exit,010DA729
Read entry,010DA7E4
Read exit,010E7633
Read entry,010E76EE
Read exit,010F3676
Read entry,010F3731
Read exit,01103EA8
Read entry,01103F63
Read exit,0110FEAB
Read entry,0110FF66
Read exit,0111BEDB
Read entry,0111BF96
Read exit,01128D5E
Read entry,01128E19
Read exit,01134B33
Read entry,01134BEE
Read exit,01140917
Read entry,011409D2
Read exit,0114DA32
Read entry,0114DAED
Read exit,01159A23
Read entry,01159ADE
Read exit,01165A5D
Read entry,01165B18
Read exit,011728A8
Read entry,01172963
Read exit,0117E8F0
Read entry,0117E9AB
Read exit,011A66A2
Read entry,011A69D6
Read exit,011B26D4
Read entry,011B278F
Read exit,011BE4A2
Read entry,011BE55D
Read exit,011CB132
Read entry,011CB1ED
Read exit,011D7159
