Read file in one pass,File size is 128Kb
Block read exit,001A3AA4
Block read entry,001A3BB9
Block read exit,001A5AE0
Block read entry,001A5BF5
Block read exit,001A7B1A
Block read entry,001A7C2F
Block read exit,001A9DCE
Block read entry,001A9EE3
Block read exit,001ABE0A
Block read entry,001ABF1F
Block read exit,001AE0C1
Block read entry,001AE1D6
Block read exit,001B00FF
Block read entry,001B0214
Block read exit,001B213B
Block read entry,001B2250
Block read exit,001B43EE
Block read entry,001B4503
Block read exit,001B642B
Block read entry,001B6540
Block read exit,001B86DE
Block read entry,001B87F3
Block read exit,001BA719
Block read entry,001BA82F
Block read exit,001BC757
Block read entry,001BC86C
Block read exit,001BEA0F
Block read entry,001BEB24
Block read exit,001C0A4B
Block read entry,001C0B60
Block read exit,001C2D02
Block read entry,001C2E17
Block read exit,001C4D41
Block read entry,001C4E57
Block read exit,001C6D80
Block read entry,001C6E95
Block read exit,001C9037
Block read entry,001C914C
Block read exit,001CB073
Block read entry,001CB188
Block read exit,001CD32A
Block read entry,001CD43F
Block read exit,001CF368
Block read entry,001CF47E
Block read exit,001D13A9
Block read entry,001D14BE
Block read exit,001D3661
Block read entry,001D3776
Block read exit,001D569E
Block read entry,001D57B3
Block read exit,001D7951
Block read entry,001D7A66
Block read exit,001D998F
Block read entry,001D9AA5
Block read exit,001DB9CC
Block read entry,001DBAE1
Block read exit,001DDC86
Block read entry,001DDD9B
Block read exit,001DFCC3
Block read entry,001DFDD8
Block read exit,001E1F76
Block read entry,001E208B
Block read exit,001E3FB6
Block read entry,001E40CB
Block read exit,001E5FF2
Block read entry,001E6107
Block read exit,001E82A4
Block read entry,001E83B9
Block read exit,001EA2E1
Block read entry,001EA3F6
Block read exit,001EC597
Block read entry,001EC6AC
Block read exit,001EE5D7
Block read entry,001EE6ED
Block read exit,001F0615
Block read entry,001F072A
Block read exit,001F28CD
Block read entry,001F29E2
Block read exit,001F490D
Block read entry,001F4A22
Block read exit,001F6BC4
Block read entry,001F6CD9
Block read exit,001F8C03
Block read entry,001F8D19
Block read exit,001FAC44
Block read entry,001FAD59
Block read exit,001FCEF9
Block read entry,001FD00E
Block read exit,001FEF35
Block read entry,001FF04A
Block read exit,002011ED
Block read entry,00201302
Block read exit,0020322B
Block read entry,00203341
Block read exit,00205269
Block read entry,0020537E
Block read exit,0020751F
Block read entry,00207634
Block read exit,0020955B
Block read entry,00209670
Block read exit,0020B810
Block read entry,0020B925
Block read exit,0020D84C
Block read entry,0020DBDD
Block read exit,0020FB04
Block read entry,0020FC19
Block read exit,00211DBC
Block read entry,00211ED1
Block read exit,00213DFA
Block read entry,00213F0F
Block read exit,002160B0
Block read entry,002161C5
Block read exit,002180EC
Block read entry,0021847B
Block read exit,0021A3A4
Block read entry,0021A4B9
Block read exit,0021C65A
Block read entry,0021C76F
Block read exit,0021E696
Block read entry,0021E7AB
Block read exit,0022094F
Close entry,00220A23
Close exit,0022152F
